bus_id,x,y,degree,symbol_type,ss_type,name,cross_prefecture,border_side,bus_type,load_mw,load_mvar,p_gen_mw,q_gen_mvar,v_pu,region
40149,328.08,246.96,1,substation_or_sw,開閉所,南酒田,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40150,406.96,172.08,1,junction,,(350711),False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40151,565.98,355.86,0,generator,発電所,(350107),False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40152,481.44,984.841,2,substation_or_sw,開閉所,松岬,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40153,360.6,160.44,1,junction,,(350706),False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40154,438.54,930.36,0,generator,発電所,(350502),False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40155,577.8,1062.601,1,generator,発電所,大沢(開),False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40156,411.48,377.4,2,junction,,(350911),False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40157,410.76,387.84,1,generator,発電所,(350911),False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40158,394.32,381.12,1,generator,発電所,(350912),False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40159,390.72,160.2,1,generator,発電所,(350707),False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40160,289.44,283.32,1,generator,発電所,(350708),False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40161,403.32,273.72,1,substation_or_sw,開閉所,楢橋,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40162,376.92,298.14,2,substation_or_sw,1次変電所,余目,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40163,370.92,348.24,1,junction,,庄内,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40164,617.92,764.44,1,substation_or_sw,開閉所,谷柏,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40165,600.84,706.56,0,substation_or_sw,開閉所,あかねヶ丘,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40166,454.2,768.0,1,substation_or_sw,開閉所,鮎貝,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40167,466.08,991.441,1,generator,発電所,松岬,False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40168,414.96,159.6,1,generator,発電所,(350710),False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40169,349.56,157.32,1,generator,発電所,(350805),False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40170,580.8,306.24,1,substation_or_sw,1次変電所,真室川,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40171,595.2,295.68,1,substation_or_sw,1次変電所,真室川,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40172,424.38,329.34,2,substation_or_sw,開閉所,狩川,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40173,411.84,333.48,1,generator,発電所,藤島,False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40175,509.12,589.48,1,generator,発電所,(350203),False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40176,519.0,615.06,1,substation_or_sw,変電所,(350203),False,,PQ,4.0,1.9373,0.0,0.0,1.0,05
40177,591.6,390.72,3,junction,,(350107),False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40178,612.84,382.44,1,substation_or_sw,1次変電所,鳥越,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40179,513.41,630.18,0,substation_or_sw,変電所,(350203),False,,PQ,4.0,1.9373,0.0,0.0,1.0,05
40180,217.4,405.45,0,generator,発電所,(350901),False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40181,488.497,363.122,3,junction,,戸沢,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40182,480.9,350.34,1,substation_or_sw,変電所,戸沢,False,,PQ,4.0,1.9373,0.0,0.0,1.0,05
40183,702.35,481.14,0,generator,発電所,(350105),False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40184,509.63,214.2,0,generator,発電所,(350104),False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40185,330.79,465.534,3,junction,,(350906),False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40186,344.28,481.86,1,generator,発電所,(350906),False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40187,362.75,947.581,0,generator,発電所,(350501),False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40189,314.46,479.58,1,generator,発電所,,False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40190,511.14,461.1,0,generator,発電所,,False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40191,517.2,431.4,0,generator,発電所,,False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40192,331.56,226.86,1,generator,発電所,,False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40193,289.26,274.74,1,generator,発電所,,False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40194,321.3,193.2,1,generator,発電所,,False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40195,376.92,258.14,1,source,上位系統電源,余目_SRC,False,,PV,0.0,0.0,16.0,7.7492,1.05,05
40196,275.16,335.48,1,source,上位系統電源,大山_SRC,False,,PV,0.0,0.0,16.0,7.7492,1.05,05
40197,622.16,408.52,1,source,上位系統電源,大石田_SRC,False,,PV,0.0,0.0,0.0,0.0,1.05,05
40198,577.12,563.12,1,source,上位系統電源,寒河江_SRC,False,,PV,0.0,0.0,16.0,7.7492,1.05,05
40199,451.02,876.92,1,source,上位系統電源,小松_SRC,False,,PV,0.0,0.0,16.0,7.7492,1.05,05
40200,555.84,237.56,1,source,上位系統電源,真室川_SRC,False,,PV,0.0,0.0,16.0,7.7492,1.05,05
40201,585.0,313.04,1,source,上位系統電源,鳥越_SRC,False,,PV,0.0,0.0,16.0,7.7492,1.05,05
50000,710.28,432.751,1,generator,発電所,植田,False,,PQ,0.0,0.0,5.0,2.4216,1.0,06
50001,702.48,412.711,3,substation_or_sw,開閉所,植田,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50002,386.64,512.791,1,substation_or_sw,開閉所,(360913),False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50003,383.01,487.231,4,substation_or_sw,開閉所,塙町,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50004,216.86,402.991,0,substation_or_sw,開閉所,(361310),False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50005,199.735,435.893,5,substation_or_sw,開閉所,(361317),False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50006,232.74,364.711,4,substation_or_sw,開閉所,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50007,763.23,207.646,2,substation_or_sw,開閉所,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50008,425.633,450.409,4,substation_or_sw,変電所,(360915),False,,PQ,4.0,1.9373,0.0,0.0,1.0,06
50009,368.76,530.191,1,junction,,(360908),False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50010,614.488,532.855,10,generator,発電所,北小名浜,False,,PQ,0.0,0.0,5.0,2.4216,1.0,06
50011,590.22,476.731,4,substation_or_sw,開閉所,小名浜,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50012,567.72,543.631,2,substation_or_sw,開閉所,白坂,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50013,580.545,537.061,2,generator,発電所,白坂,False,,PQ,0.0,0.0,5.0,2.4216,1.0,06
50014,576.408,576.079,5,generator,発電所,白河,False,,PQ,0.0,0.0,5.0,2.4216,1.0,06
50015,725.76,119.271,1,generator,発電所,,False,,PQ,0.0,0.0,5.0,2.4216,1.0,06
50016,731.858,159.213,3,substation_or_sw,開閉所,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50017,727.76,302.671,1,generator,発電所,,False,,PQ,0.0,0.0,5.0,2.4216,1.0,06
50018,743.44,267.231,3,junction,,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50019,683.4,434.791,1,generator,発電所,泉町,False,,PQ,0.0,0.0,5.0,2.4216,1.0,06
50020,684.4,422.071,1,generator,発電所,(361318),False,,PQ,0.0,0.0,5.0,2.4216,1.0,06
50021,703.517,179.568,6,substation_or_sw,開閉所,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50022,735.8,205.551,3,substation_or_sw,開閉所,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50023,523.892,438.123,5,substation_or_sw,開閉所,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50024,471.06,463.651,2,substation_or_sw,開閉所,(360915),False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50025,597.81,871.651,2,substation_or_sw,開閉所,更科,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50026,584.52,924.511,1,junction,,裏磐梯(配),False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50027,633.78,445.171,2,substation_or_sw,開閉所,(361314),False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50028,657.753,437.355,5,substation_or_sw,変電所,泉町,False,,PQ,4.0,1.9373,0.0,0.0,1.0,06
50029,270.81,105.421,2,substation_or_sw,開閉所,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50030,175.38,140.971,2,substation_or_sw,開閉所,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50031,275.4,116.071,1,substation_or_sw,開閉所,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50032,242.88,95.031,3,substation_or_sw,開閉所,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50033,147.392,378.044,5,substation_or_sw,開閉所,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50034,342.552,690.127,3,substation_or_sw,変電所,(361107),False,,PQ,4.0,1.9373,0.0,0.0,1.0,06
50035,393.022,706.299,6,substation_or_sw,変電所,須賀川,False,,PQ,4.0,1.9373,0.0,0.0,1.0,06
50036,593.94,559.071,0,generator,発電所,白坂,False,,PQ,0.0,0.0,5.0,2.4216,1.0,06
50037,408.72,300.591,3,substation_or_sw,開閉所,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50038,431.4,423.151,1,substation_or_sw,変電所,矢祭,False,,PQ,4.0,1.9373,0.0,0.0,1.0,06
50039,323.292,353.539,4,generator,発電所,,False,,PQ,0.0,0.0,5.0,2.4216,1.0,06
50040,300.68,406.871,3,substation_or_sw,開閉所,(361308),False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50041,319.886,403.677,3,substation_or_sw,変電所,(361308),False,,PQ,4.0,1.9373,0.0,0.0,1.0,06
50042,615.04,165.951,1,substation_or_sw,開閉所,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50043,628.38,157.111,4,substation_or_sw,開閉所,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50044,156.72,520.711,0,substation_or_sw,1次変電所,湯本第一,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50045,403.32,328.951,0,substation_or_sw,変電所,,False,,PQ,4.0,1.9373,0.0,0.0,1.0,06
50046,459.76,85.671,3,substation_or_sw,開閉所,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50047,461.04,96.511,1,substation_or_sw,開閉所,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50048,402.676,506.126,1,substation_or_sw,変電所,(360913),False,,PQ,4.0,1.9373,0.0,0.0,1.0,06
50049,138.6,105.991,1,substation_or_sw,変電所,,False,,PQ,4.0,1.9373,0.0,0.0,1.0,06
50050,146.1,132.241,2,substation_or_sw,開閉所,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50051,445.52,426.171,6,substation_or_sw,開閉所,矢祭,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50052,188.96,457.511,4,substation_or_sw,変電所,植田,False,,PQ,4.0,1.9373,0.0,0.0,1.0,06
50053,166.62,463.411,2,substation_or_sw,開閉所,泉町,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50054,250.32,367.231,2,substation_or_sw,開閉所,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50055,242.743,382.985,3,substation_or_sw,開閉所,(361310),False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50056,283.56,379.471,2,junction,,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50057,606.72,499.111,2,generator,発電所,北小名浜,False,,PQ,0.0,0.0,5.0,2.4216,1.0,06
50058,168.48,353.071,1,substation_or_sw,開閉所,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50059,178.968,338.479,3,generator,発電所,,False,,PQ,0.0,0.0,5.0,2.4216,1.0,06
50060,521.88,492.511,2,substation_or_sw,開閉所,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50061,518.64,508.951,1,substation_or_sw,変電所,,False,,PQ,4.0,1.9373,0.0,0.0,1.0,06
50062,237.6,341.671,1,junction,,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50063,136.2,547.111,1,junction,,好間,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50064,325.92,745.591,1,substation_or_sw,開閉所,(360808),False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50065,247.2,707.131,2,substation_or_sw,変電所,(360803),False,,PQ,4.0,1.9373,0.0,0.0,1.0,06
50066,279.6,705.871,1,junction,,(360803),False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50067,514.5,130.171,2,junction,,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50068,600.816,145.711,5,substation_or_sw,開閉所,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50069,727.32,235.111,1,generator,発電所,,False,,PQ,0.0,0.0,5.0,2.4216,1.0,06
50070,525.648,84.727,1,substation_or_sw,開閉所,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50071,657.78,132.406,4,substation_or_sw,開閉所,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50072,425.16,286.861,2,substation_or_sw,開閉所,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50073,384.45,442.681,4,substation_or_sw,開閉所,矢祭,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50074,497.7,457.171,0,substation_or_sw,開閉所,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50075,495.76,414.951,3,substation_or_sw,開閉所,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50076,522.0,462.535,3,substation_or_sw,変電所,,False,,PQ,4.0,1.9373,0.0,0.0,1.0,06
50077,767.64,412.351,1,substation_or_sw,開閉所,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50078,316.32,694.927,3,substation_or_sw,1次変電所,小野新町,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50079,266.04,717.151,1,substation_or_sw,開閉所,(360803),False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50080,543.99,754.741,2,substation_or_sw,開閉所,関森,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50081,463.76,720.911,3,substation_or_sw,開閉所,笹川,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50082,384.6,676.351,1,substation_or_sw,開閉所,須賀川,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50083,543.66,604.891,2,substation_or_sw,1次変電所,白河,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50084,542.88,442.231,1,substation_or_sw,変電所,,False,,PQ,4.0,1.9373,0.0,0.0,1.0,06
50085,573.99,442.321,2,junction,,(361312),False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50086,583.56,388.651,2,substation_or_sw,開閉所,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50087,571.35,483.981,4,generator,発電所,小名浜,False,,PQ,0.0,0.0,5.0,2.4216,1.0,06
50088,349.26,667.975,2,substation_or_sw,開閉所,(361107),False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50089,679.38,139.511,0,substation_or_sw,変電所,,False,,PQ,4.0,1.9373,0.0,0.0,1.0,06
50090,113.52,330.331,2,substation_or_sw,開閉所,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50091,128.76,362.311,3,substation_or_sw,開閉所,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50092,411.42,727.771,2,substation_or_sw,開閉所,郡山,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50093,645.6,491.641,2,generator,発電所,湯本第一,False,,PQ,0.0,0.0,5.0,2.4216,1.0,06
50094,620.48,512.791,1,substation_or_sw,変電所,北小名浜,False,,PQ,4.0,1.9373,0.0,0.0,1.0,06
50095,585.891,503.74,1,generator,発電所,北小名浜,False,,PQ,0.0,0.0,5.0,2.4216,1.0,06
50096,418.32,484.831,1,substation_or_sw,開閉所,塙町,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50097,400.95,423.241,2,substation_or_sw,開閉所,矢祭,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50098,478.36,187.871,3,substation_or_sw,開閉所,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50099,516.0,168.991,2,junction,,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50100,514.032,288.847,5,substation_or_sw,開閉所,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50101,396.6,162.991,1,junction,,,True,N,PQ,0.0,0.0,0.0,0.0,1.0,06
50102,184.68,388.171,2,substation_or_sw,開閉所,(361302),False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50103,184.34,370.691,2,substation_or_sw,開閉所,(361302),False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50104,165.6,431.791,2,substation_or_sw,開閉所,(361317),False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50105,152.16,418.351,2,substation_or_sw,開閉所,(361302),False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50106,761.28,242.311,2,junction,,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50107,361.08,576.551,1,substation_or_sw,変電所,石川,False,,PQ,4.0,1.9373,0.0,0.0,1.0,06
50108,353.88,528.061,2,substation_or_sw,開閉所,(360913),False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50109,450.56,475.591,1,substation_or_sw,開閉所,(360915),False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50110,675.411,169.368,3,substation_or_sw,開閉所,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50111,585.87,167.731,2,substation_or_sw,開閉所,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50112,564.48,188.731,2,junction,,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50113,553.32,211.831,2,junction,,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50114,532.17,251.371,2,substation_or_sw,変電所,,False,,PQ,4.0,1.9373,0.0,0.0,1.0,06
50115,179.4,152.911,1,generator,発電所,,False,,PQ,0.0,0.0,5.0,2.4216,1.0,06
50116,211.2,125.311,2,junction,,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50117,248.88,418.291,2,substation_or_sw,開閉所,(361310),False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50118,229.8,389.611,0,substation_or_sw,変電所,(361310),False,,PQ,4.0,1.9373,0.0,0.0,1.0,06
50119,304.92,391.561,2,substation_or_sw,変電所,(361308),False,,PQ,4.0,1.9373,0.0,0.0,1.0,06
50120,181.56,416.895,1,substation_or_sw,変電所,(361302),False,,PQ,4.0,1.9373,0.0,0.0,1.0,06
50121,115.851,306.305,1,substation_or_sw,開閉所,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50122,116.16,346.351,1,junction,,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50123,62.64,355.651,2,junction,,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50124,335.58,402.631,2,junction,,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50125,304.32,290.431,1,substation_or_sw,開閉所,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50126,340.32,436.351,1,substation_or_sw,変電所,(361306),False,,PQ,4.0,1.9373,0.0,0.0,1.0,06
50127,357.02,421.011,0,substation_or_sw,変電所,矢祭,False,,PQ,4.0,1.9373,0.0,0.0,1.0,06
50128,323.16,658.351,0,generator,発電所,小野新町,False,,PQ,0.0,0.0,5.0,2.4216,1.0,06
50129,325.38,642.631,0,substation_or_sw,変電所,(361112),False,,PQ,4.0,1.9373,0.0,0.0,1.0,06
50130,325.5,621.331,2,generator,発電所,(361112),False,,PQ,0.0,0.0,5.0,2.4216,1.0,06
50131,536.004,391.843,2,generator,発電所,,False,,PQ,0.0,0.0,5.0,2.4216,1.0,06
50132,511.86,414.511,2,junction,,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50133,619.2,84.391,1,substation_or_sw,開閉所,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50134,706.44,135.751,1,substation_or_sw,開閉所,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50135,589.74,803.731,0,substation_or_sw,変電所,(360701),False,,PQ,4.0,1.9373,0.0,0.0,1.0,06
50136,472.68,731.791,1,substation_or_sw,開閉所,笹川,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50137,446.4,724.711,1,junction,,諏訪,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50138,444.6,712.351,1,junction,,森宿,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50139,660.88,457.191,1,substation_or_sw,変電所,泉町,False,,PQ,4.0,1.9373,0.0,0.0,1.0,06
50140,368.52,460.711,3,substation_or_sw,開閉所,塙町,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50141,347.28,448.351,1,generator,発電所,(361306),False,,PQ,0.0,0.0,5.0,2.4216,1.0,06
50142,356.52,467.431,2,substation_or_sw,変電所,(361306),False,,PQ,4.0,1.9373,0.0,0.0,1.0,06
50143,402.9,481.111,0,substation_or_sw,変電所,塙町,False,,PQ,4.0,1.9373,0.0,0.0,1.0,06
50144,307.68,639.991,1,substation_or_sw,1次変電所,小野新町,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50145,460.56,445.891,0,substation_or_sw,開閉所,(360915),False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50146,399.634,353.397,1,substation_or_sw,開閉所,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50147,358.48,546.551,1,junction,,(360908),False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50148,263.1,406.151,2,generator,発電所,(361310),False,,PQ,0.0,0.0,5.0,2.4216,1.0,06
50149,270.12,389.851,2,substation_or_sw,開閉所,(361310),False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50150,262.56,375.031,0,substation_or_sw,変電所,,False,,PQ,4.0,1.9373,0.0,0.0,1.0,06
50151,652.56,146.431,1,substation_or_sw,開閉所,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50152,518.52,106.591,0,junction,,,True,N,PQ,0.0,0.0,0.0,0.0,1.0,06
50153,637.32,169.831,1,substation_or_sw,変電所,,False,,PQ,4.0,1.9373,0.0,0.0,1.0,06
50154,511.92,299.551,1,substation_or_sw,開閉所,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50155,431.46,703.711,0,junction,,森宿,True,unknown,PQ,0.0,0.0,0.0,0.0,1.0,06
50156,255.72,697.831,1,substation_or_sw,開閉所,(360803),False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50157,219.12,358.051,0,junction,,,True,unknown,PQ,0.0,0.0,0.0,0.0,1.0,06
50158,169.32,326.271,1,substation_or_sw,開閉所,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50159,370.68,490.471,1,substation_or_sw,開閉所,(360913),False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50160,483.84,460.351,1,substation_or_sw,開閉所,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50161,575.4,415.447,1,substation_or_sw,変電所,(361312),False,,PQ,4.0,1.9373,0.0,0.0,1.0,06
50162,732.96,226.111,0,substation_or_sw,変電所,,False,,PQ,4.0,1.9373,0.0,0.0,1.0,06
50163,568.68,427.711,1,generator,発電所,(361312),False,,PQ,0.0,0.0,5.0,2.4216,1.0,06
50164,660.12,419.671,1,substation_or_sw,変電所,(361318),False,,PQ,4.0,1.9373,0.0,0.0,1.0,06
50165,558.36,581.071,1,junction,,白河,True,unknown,PQ,0.0,0.0,0.0,0.0,1.0,06
50166,533.64,421.231,1,substation_or_sw,変電所,,False,,PQ,4.0,1.9373,0.0,0.0,1.0,06
50167,235.32,79.951,1,substation_or_sw,変電所,,False,,PQ,4.0,1.9373,0.0,0.0,1.0,06
50168,332.16,362.551,1,junction,,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50169,342.96,357.151,1,generator,発電所,,False,,PQ,0.0,0.0,5.0,2.4216,1.0,06
50170,339.3,383.971,0,generator,発電所,,False,,PQ,0.0,0.0,5.0,2.4216,1.0,06
50171,340.08,629.791,1,junction,,(361112),False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50172,522.18,270.031,0,generator,発電所,,False,,PQ,0.0,0.0,5.0,2.4216,1.0,06
50173,558.12,387.631,1,junction,,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50174,560.32,372.151,1,junction,,,True,unknown,PQ,0.0,0.0,0.0,0.0,1.0,06
50175,264.24,426.271,1,junction,,(361307),False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50176,365.64,509.311,0,generator,発電所,(360913),False,,PQ,0.0,0.0,5.0,2.4216,1.0,06
50177,548.04,473.071,1,substation_or_sw,変電所,,False,,PQ,4.0,1.9373,0.0,0.0,1.0,06
50178,544.8,484.831,1,generator,発電所,,False,,PQ,0.0,0.0,5.0,2.4216,1.0,06
50179,566.64,573.991,1,junction,,白河,True,unknown,PQ,0.0,0.0,0.0,0.0,1.0,06
50180,556.2,96.991,1,junction,,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50181,556.92,107.551,1,generator,発電所,,False,,PQ,0.0,0.0,5.0,2.4216,1.0,06
50182,565.56,457.051,0,junction,,小名浜,True,unknown,PQ,0.0,0.0,0.0,0.0,1.0,06
50183,222.96,138.031,0,junction,,,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50184,581.16,593.551,1,generator,発電所,白河,False,,PQ,0.0,0.0,5.0,2.4216,1.0,06
50185,587.28,583.111,1,generator,発電所,白河,False,,PQ,0.0,0.0,5.0,2.4216,1.0,06
50186,625.32,582.391,1,junction,,,True,unknown,PQ,0.0,0.0,0.0,0.0,1.0,06
50187,170.34,482.191,0,junction,,泉町,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50188,415.08,280.831,1,generator,発電所,,False,,PQ,0.0,0.0,5.0,2.4216,1.0,06
50189,407.16,530.071,1,substation_or_sw,変電所,(360908),False,,PQ,4.0,1.9373,0.0,0.0,1.0,06
50190,67.68,370.591,1,junction,,,True,W,PQ,0.0,0.0,0.0,0.0,1.0,06
50191,193.08,484.831,1,generator,発電所,植田,False,,PQ,0.0,0.0,5.0,2.4216,1.0,06
50194,742.68,653.119,8,substation_or_sw,開閉所,田島,False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50195,738.48,610.831,1,substation_or_sw,変電所,田島,False,,PQ,4.0,1.9373,0.0,0.0,1.0,06
50196,743.72,597.831,1,substation_or_sw,変電所,※C,False,,PQ,4.0,1.9373,0.0,0.0,1.0,06
50197,703.371,678.408,7,substation_or_sw,開閉所,(361508),False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50198,757.8,724.911,1,substation_or_sw,開閉所,(361504),False,,PQ,0.0,0.0,0.0,0.0,1.0,06
50199,719.52,671.911,1,substation_or_sw,変電所,田島,False,,PQ,4.0,1.9373,0.0,0.0,1.0,06
50200,719.688,697.087,1,substation_or_sw,変電所,(361508),False,,PQ,4.0,1.9373,0.0,0.0,1.0,06
50201,743.88,627.111,1,substation_or_sw,変電所,田島,False,,PQ,4.0,1.9373,0.0,0.0,1.0,06
